CMEDV,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
37.30000000,0.07886000,80.00000000,4.95000000,0.00000000,0.41100000,7.14800000,27.70000000,5.11670000,4.00000000,245.00000000,19.20000000,396.90000000,3.56000000
18.60000000,0.07244000,60.00000000,1.69000000,0.00000000,0.41100000,5.88400000,18.50000000,10.71030000,4.00000000,411.00000000,18.30000000,392.33000000,7.79000000
18.50000000,0.28392000,0.00000000,7.38000000,0.00000000,0.49300000,5.70800000,74.30000000,4.72110000,5.00000000,287.00000000,19.60000000,391.13000000,11.74000000
12.70000000,1.13081000,0.00000000,8.14000000,0.00000000,0.53800000,5.71300000,94.10000000,4.23300000,4.00000000,307.00000000,21.00000000,360.17000000,22.60000000
14.60000000,2.36862000,0.00000000,19.58000000,0.00000000,0.87100000,4.92600000,95.70000000,1.46080000,5.00000000,403.00000000,14.70000000,391.71000000,29.53000000
22.60000000,0.13642000,0.00000000,10.59000000,0.00000000,0.48900000,5.89100000,22.30000000,3.94540000,4.00000000,277.00000000,18.60000000,396.90000000,10.87000000
15.60000000,0.75026000,0.00000000,8.14000000,0.00000000,0.53800000,5.92400000,94.10000000,4.39960000,4.00000000,307.00000000,21.00000000,394.33000000,16.30000000
7.00000000,45.74610000,0.00000000,18.10000000,0.00000000,0.69300000,4.51900000,100.00000000,1.65820000,24.00000000,666.00000000,20.20000000,88.27000000,36.98000000
29.80000000,4.64689000,0.00000000,18.10000000,0.00000000,0.61400000,6.98000000,67.60000000,2.53290000,24.00000000,666.00000000,20.20000000,374.68000000,11.66000000
23.10000000,0.01870000,85.00000000,4.15000000,0.00000000,0.42900000,6.51600000,27.70000000,8.53530000,4.00000000,351.00000000,17.90000000,392.43000000,6.36000000
16.10000000,2.63548000,0.00000000,9.90000000,0.00000000,0.54400000,4.97300000,37.80000000,2.51940000,4.00000000,304.00000000,18.40000000,350.45000000,12.64000000
